Business Name,Phone,Website,Street,City,State,Rating,Reviews,Emails,Founder Name,LinkedIn Company,LinkedIn Personal,Instagram,Facebook,ABN,Entity Type,Category,Lead Score,Source Search,Research Summary
Banana Republic Queenstown Buyers Agency #1319,+64 21 145 4819,https://totally-fake-buyers-1319.example,3 Test Terrace,Queenstown,Otago Region,5,4,,,,,,,,,EXCLUDED,37,Property Consultant Queenstown,
Quantum Jack's Point Suburb Safari Co #1320,+64 21 139 4576,https://totally-fake-buyers-1320.example,42 Demo Drive,Jack's Point,Otago Region,5,95,morgan.mock@fake-buyers.example,Morgan Mock,,https://www.linkedin.com/in/morgan-mock,,,,,Uncategorised,98,Property Consultant Queenstown,
Imaginary Queenstown House Hunters Hoax #1321,+64 21 330 4899,https://totally-fake-buyers-1321.example,,Queenstown,Otago Region,5,10,,,,,,,,,EXCLUDED,39,Property Consultant Queenstown,
Absolutely Made Up Wānaka Homes & Hogwash #1322,+64 21 136 4032,https://totally-fake-buyers-1322.example,123 Fake Street,Wānaka,Otago Region,5,2,,,,,https://www.instagram.com/fake_buyers_1322,,,,Uncategorised,39,Property Consultant Wanaka,
Certified Fictional Wānaka Mortgage Mayhem #1323,+64 21 820 9034,https://totally-fake-buyers-1323.example,99 Sample Square,Wānaka,Otago Region,3.7,3,,,,,,,,,EXCLUDED,26,Property Consultant Wanaka,
Totally Fake Invercargill Mortgage Mayhem #1324,+64 21 344 4316,https://totally-fake-buyers-1324.example,123 Fake Street,Invercargill,Southland Region,5,10,,,,,,https://www.facebook.com/fake.buyers.1324,,,Uncategorised,39,Property Consultant Invercargill,
Quantum Invercargill Property Shenanigans #1325,+64 21 886 6376,https://totally-fake-buyers-1325.example,3 Test Terrace,Invercargill,Southland Region,5,6,lead1325@fake-buyers.example,,,,,,,,Uncategorised,67,Property Consultant Invercargill,
Suspiciously Legit Napier Advocates Anonymous #1326,+64 21 301 3294,https://totally-fake-buyers-1326.example,3 Test Terrace,Napier,Hawke's Bay Region,5,1,,,,,https://www.instagram.com/fake_buyers_1326,https://www.facebook.com/fake.buyers.1326,,,Uncategorised,39,Buyers Agent Residential Napier,
Suspiciously Legit Hastings Suburb Safari Co #1327,+64 21 509 1404,https://totally-fake-buyers-1327.example,,Hastings,Hawke's Bay Region,5,1,,,,,,,,,Uncategorised,37,Buyers Agent Residential Hastings,
Absolutely Made Up Wellington House Hunters Hoax #1328,+64 21 717 6581,https://totally-fake-buyers-1328.example,404 Not Found Road,Wellington,Wellington Region,5,8,,Morgan Mock,,,,,,,Uncategorised,57,Buyers Agent Residential Porirua,
Imaginary Richmond Brick & Giggle #1329,+64 21 282 5351,https://totally-fake-buyers-1329.example,123 Fake Street,Richmond,Tasman Region,4.7,74,,,,,https://www.instagram.com/fake_buyers_1329,https://www.facebook.com/fake.buyers.1329,,,Uncategorised,44,Buyers Agent Residential Nelson,
Absolutely Made Up Havelock North Buyers Agency #1330,+64 21 374 7153,https://totally-fake-buyers-1330.example,1 Pretend Parade,Havelock North,Hawke's Bay Region,5,11,,Pat Faux,https://www.linkedin.com/company/absolutely-made-up-havelock-north-buyers-agency-1330,,https://www.instagram.com/fake_buyers_1330,https://www.facebook.com/fake.buyers.1330,,,Uncategorised,64,Buyers Agent Hastings,
Absolutely Made Up Hastings Brick & Giggle #1331,+64 21 848 8443,,99 Sample Square,Hastings,Hawke's Bay Region,,,,,,,,,,,Uncategorised,10,Buyers Agent Hastings,
Definitely Not Real Auckland Dream Home Depot #1332,+64 21 860 1892,https://totally-fake-buyers-1332.example,99 Sample Square,Auckland,Auckland,4.9,723,,,,,,https://www.facebook.com/fake.buyers.1332,,,Uncategorised,45,Buyers Advocate Auckland,
Totally Fake Rotorua Homes & Hogwash #1333,+64 21 351 5997,https://totally-fake-buyers-1333.example,404 Not Found Road,Rotorua,Bay of Plenty Region,,,,,,,,,,,EXCLUDED,20,Buyers Advocate Rotorua,
Captain Obvious Hastings Dream Home Depot #1334,+64 21 198 8844,https://totally-fake-buyers-1334.example,404 Not Found Road,Hastings,Hawke's Bay Region,,,,Jordan Jokester,,https://www.linkedin.com/in/jordan-jokester,https://www.instagram.com/fake_buyers_1334,https://www.facebook.com/fake.buyers.1334,,,Uncategorised,45,Buyers Advocate Hastings,
Absolutely Made Up Paraparaumu Beach Brick & Giggle #1335,+64 21 491 9773,,1 Pretend Parade,Paraparaumu Beach,Wellington Region,4.9,24,,,,,,,,,Uncategorised,32,Buyers Advocate Kapiti Coast,
Suspiciously Legit Wellington Property Shenanigans #1336,+64 21 652 4160,https://totally-fake-buyers-1336.example,1 Pretend Parade,Wellington,Wellington Region,4.4,54,,,,,,,,,EXCLUDED,38,Buyers Advocate Wellington,
Imaginary Lower Hutt Advocates Anonymous #1337,+64 21 451 8569,,404 Not Found Road,Lower Hutt,Wellington Region,,,,,,,,,,,Uncategorised,10,Property Buyers Agency Lower Hutt,
Imaginary Dunedin Property Shenanigans #1338,+64 21 838 5985,https://totally-fake-buyers-1338.example,123 Fake Street,Dunedin,Otago Region,5,12,jamie.jest@fake-buyers.example,Jamie Jest,https://www.linkedin.com/company/imaginary-dunedin-property-shenanigans-1338,,https://www.instagram.com/fake_buyers_1338,https://www.facebook.com/fake.buyers.1338,,,Uncategorised,94,Property Buyers Agency Dunedin,
Absolutely Made Up Mosgiel Suburb Safari Co #1339,+64 21 765 2402,https://totally-fake-buyers-1339.example,1 Pretend Parade,Mosgiel,Otago Region,4.5,53,,,https://www.linkedin.com/company/absolutely-made-up-mosgiel-suburb-safari-co-1339,,https://www.instagram.com/fake_buyers_1339,https://www.facebook.com/fake.buyers.1339,,,Uncategorised,47,Property Buyers Agency Dunedin,
Totally Fake Taupō Brick & Giggle #1340,+64 21 480 5922,https://totally-fake-buyers-1340.example,42 Demo Drive,Taupō,Waikato Region,5,16,pat.faux@fake-buyers.example,Pat Faux,,,https://www.instagram.com/fake_buyers_1340,https://www.facebook.com/fake.buyers.1340,,,Investment BA,96,Investment Buyers Agent Taupo,
Banana Republic Queenstown Advocates Anonymous #1341,+64 21 777 9064,https://totally-fake-buyers-1341.example,1 Pretend Parade,Queenstown,Otago Region,5,16,,,,,,,,,Investment BA,44,Investment Buyers Agent Queenstown,
Definitely Not Real Auckland House Hunters Hoax #1342,+64 21 744 3624,https://totally-fake-buyers-1342.example,123 Fake Street,Auckland,Auckland,4.1,7,lead1342@fake-buyers.example,,,,,,,,Property advisor,65,Property Advisor Auckland,
Pretend Palmerston North Buyers Agency #1343,+64 21 569 3547,https://totally-fake-buyers-1343.example,99 Sample Square,Palmerston North,Manawatū-Whanganui Region,5,174,,,,,,https://www.facebook.com/fake.buyers.1343,,,Property advisor,50,Property Advisor Palmerston North,
Totally Fake Whanganui Advocates Anonymous #1344,+64 21 276 3519,https://totally-fake-buyers-1344.example,404 Not Found Road,Whanganui,Manawatū-Whanganui Region,5,2,,,,,,,,,EXCLUDED,37,Property Advisor Whanganui,
Suspiciously Legit Wellington Buyers Agency #1345,+64 21 635 2444,https://totally-fake-buyers-1345.example,7 Hogwash Highway,Wellington,Wellington Region,5,6,taylor.testdata@fake-buyers.example,Taylor Testdata,https://www.linkedin.com/company/suspiciously-legit-wellington-buyers-agency-1345,https://www.linkedin.com/in/taylor-testdata,,,,,Property advisor,98,Property Advisor Wellington,
Captain Obvious Wellington Off-Market Emporium #1346,+64 21 420 2997,https://totally-fake-buyers-1346.example,42 Demo Drive,Wellington,Wellington Region,5,361,,,,,,,,,EXCLUDED,45,Property Advisor Wellington,
Totally Fake Wellington House Hunters Hoax #1347,+64 21 274 8541,https://totally-fake-buyers-1347.example,1 Pretend Parade,Wellington,Wellington Region,5,1,,,https://www.linkedin.com/company/totally-fake-wellington-house-hunters-hoax-1347,,https://www.instagram.com/fake_buyers_1347,https://www.facebook.com/fake.buyers.1347,,,Property advisor,47,Property Advisor Wellington,
Definitely Not Real Blenheim Buyers Agency #1348,+64 21 584 2540,https://totally-fake-buyers-1348.example,7 Hogwash Highway,Blenheim,Marlborough Region,,,riley.rubbish@fake-buyers.example,Riley Rubbish,,,https://www.instagram.com/fake_buyers_1348,https://www.facebook.com/fake.buyers.1348,,,Uncategorised,72,Property Acquisition Blenheim,
Pretend Christchurch Homes & Hogwash #1349,+64 21 569 8687,https://totally-fake-buyers-1349.example,123 Fake Street,Christchurch,Canterbury Region,2.6,5,,,,,,,,,Uncategorised,22,Property Acquisition Christchurch,
Absolutely Made Up Hamilton Property Shenanigans #1350,,https://totally-fake-buyers-1350.example,7 Hogwash Highway,Hamilton,Waikato Region,,,,,https://www.linkedin.com/company/absolutely-made-up-hamilton-property-shenanigans-1350,,https://www.instagram.com/fake_buyers_1350,https://www.facebook.com/fake.buyers.1350,,,Property advisor,20,Property Strategist Hamilton,
Totally Fake Hastings Homes & Hogwash #1351,+64 21 624 1903,https://totally-fake-buyers-1351.example,7 Hogwash Highway,Hastings,Hawke's Bay Region,,,,Jordan Jokester,https://www.linkedin.com/company/totally-fake-hastings-homes-hogwash-1351,,,https://www.facebook.com/fake.buyers.1351,,,Property advisor,48,Property Strategist Hastings,
Absolutely Made Up Whanganui Buyers Agency #1352,,https://totally-fake-buyers-1352.example,404 Not Found Road,Whanganui,Manawatū-Whanganui Region,5,3,,Sam Sample,https://www.linkedin.com/company/absolutely-made-up-whanganui-buyers-agency-1352,,,,,,Property advisor,55,Property Strategist Whanganui,
Imaginary Blenheim Dream Home Depot #1353,+64 21 737 8338,https://totally-fake-buyers-1353.example,42 Demo Drive,Blenheim,Marlborough Region,5,1,alex.alias@fake-buyers.example,Alex Alias,,,,,,,Property advisor,92,Property Strategist Blenheim,
Absolutely Made Up Invercargill Dream Home Depot #1354,+64 21 803 4293,https://totally-fake-buyers-1354.example,3 Test Terrace,Invercargill,Southland Region,5,87,,,,,,,,,EXCLUDED,45,Property Strategist Invercargill,
Pretend Tauranga House Hunters Hoax #1355,+64 21 977 8770,https://totally-fake-buyers-1355.example,3 Test Terrace,Tauranga,Bay of Plenty Region,,,,,,,,,,,Owner-occupier,25,Buyers Agent First Home Tauranga,
Quantum Christchurch Property Shenanigans #1356,+64 21 765 9604,https://totally-fake-buyers-1356.example,88 Placeholder Place,Christchurch,Canterbury Region,5,221,,,,,,,,,EXCLUDED,45,Buyers Agent First Home Christchurch,
Suspiciously Legit Christchurch Buyers Agency #1357,+64 21 104 2038,https://totally-fake-buyers-1357.example,42 Demo Drive,Christchurch,Canterbury Region,4.3,139,sam.sample@fake-buyers.example,Sam Sample,https://www.linkedin.com/company/suspiciously-legit-christchurch-buyers-agency-1357,,https://www.instagram.com/fake_buyers_1357,https://www.facebook.com/fake.buyers.1357,,,Owner-occupier,98,Buyers Agent First Home Christchurch,
Quantum Christchurch Brick & Giggle #1358,+64 21 452 3331,https://totally-fake-buyers-1358.example,123 Fake Street,Christchurch,Canterbury Region,4.8,44,lead1358@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_1358,https://www.facebook.com/fake.buyers.1358,,,Owner-occupier,79,Buyers Agent First Home Christchurch,
Pretend Auckland Suburb Safari Co #1359,+64 21 820 8926,https://totally-fake-buyers-1359.example,42 Demo Drive,Auckland,Auckland,4.6,313,,,https://www.linkedin.com/company/pretend-auckland-suburb-safari-co-1359,,https://www.instagram.com/fake_buyers_1359,https://www.facebook.com/fake.buyers.1359,,,Uncategorised,47,Property Consultant Auckland,
Quantum Taupō Suburb Safari Co #1360,+64 21 847 7688,https://totally-fake-buyers-1360.example,99 Sample Square,Taupō,Waikato Region,5,2,morgan.mock@fake-buyers.example,Morgan Mock,,,,https://www.facebook.com/fake.buyers.1360,,,Uncategorised,87,Property Consultant Taupo,
Pretend Gisborne Brick & Giggle #1361,+64 21 197 5984,https://totally-fake-buyers-1361.example,123 Fake Street,Gisborne,Gisborne Region,5,5,pat.faux@fake-buyers.example,Pat Faux,https://www.linkedin.com/company/pretend-gisborne-brick-giggle-1361,,,https://www.facebook.com/fake.buyers.1361,,,Uncategorised,90,Property Consultant Gisborne,
Pretend Palmerston North House Hunters Hoax #1362,+64 21 591 5302,https://totally-fake-buyers-1362.example,123 Fake Street,Palmerston North,Manawatū-Whanganui Region,3.8,6,,,,,,,,,Uncategorised,26,Property Consultant Palmerston North,
Totally Fake Porirua Homes & Hogwash #1363,+64 21 131 1835,https://totally-fake-buyers-1363.example,404 Not Found Road,Porirua,Wellington Region,,,,,,,,,,,EXCLUDED,20,Property Consultant Porirua,
Totally Fake Upper Hutt Advocates Anonymous #1364,+64 21 459 7018,https://totally-fake-buyers-1364.example,1 Pretend Parade,Upper Hutt,Wellington Region,4.8,87,jordan.jokester@fake-buyers.example,Jordan Jokester,,,,,,,Uncategorised,95,Property Consultant Upper Hutt,
Captain Obvious Timaru Suburb Safari Co #1365,+64 21 725 9208,https://totally-fake-buyers-1365.example,7 Hogwash Highway,Timaru,Canterbury Region,5,3,lead1365@fake-buyers.example,,,,,,,,Uncategorised,67,Property Consultant Timaru,
Suspiciously Legit Timaru Dream Home Depot #1366,+64 21 328 1653,https://totally-fake-buyers-1366.example,7 Hogwash Highway,Timaru,Canterbury Region,1,1,,,,,,,,,EXCLUDED,22,Property Consultant Timaru,
Totally Fake Queenstown Mortgage Mayhem #1367,+64 21 100 4107,https://totally-fake-buyers-1367.example,42 Demo Drive,Queenstown,Otago Region,5,1,quinn.quip@fake-buyers.example,Quinn Quip,,,,,,,Uncategorised,87,Property Consultant Queenstown,
Captain Obvious Dunedin Suburb Safari Co #1368,+64 21 653 9219,https://totally-fake-buyers-1368.example,404 Not Found Road,Dunedin,Otago Region,,,quinn.quip@fake-buyers.example,Quinn Quip,,,,,,,Uncategorised,70,Property Consultant Dunedin,
Certified Fictional Dunedin Suburb Safari Co #1369,+64 21 407 3622,https://totally-fake-buyers-1369.example,7 Hogwash Highway,Dunedin,Otago Region,5,1,,,https://www.linkedin.com/company/certified-fictional-dunedin-suburb-safari-co-1369,,https://www.instagram.com/fake_buyers_1369,https://www.facebook.com/fake.buyers.1369,,,Uncategorised,42,Property Consultant Dunedin,
Quantum Porirua Property Shenanigans #1370,+64 21 289 5041,https://totally-fake-buyers-1370.example,404 Not Found Road,Porirua,Wellington Region,4.6,34,,,,,,,,,EXCLUDED,39,Investment Buyers Agent Porirua,
Imaginary New Plymouth Mortgage Mayhem #1371,+64 21 587 5836,https://totally-fake-buyers-1371.example,88 Placeholder Place,New Plymouth,Taranaki Region,4.9,55,,Casey Contrived,,https://www.linkedin.com/in/casey-contrived,https://www.instagram.com/fake_buyers_1371,https://www.facebook.com/fake.buyers.1371,9429100001370,NZ Limited Company,Uncategorised,72,buyers agent New Plymouth,
Certified Fictional Whangārei Buyers Agency #1372,+64 21 838 7779,https://totally-fake-buyers-1372.example,99 Sample Square,Whangārei,Northland Region,4.9,85,taylor.testdata@fake-buyers.example,Taylor Testdata,,,,,,,Uncategorised,95,Buyers Advocate Whangarei,
Pretend Upper Hutt House Hunters Hoax #1373,+64 21 241 4574,https://totally-fake-buyers-1373.example,123 Fake Street,Upper Hutt,Wellington Region,,,alex.alias@fake-buyers.example,Alex Alias,,https://www.linkedin.com/in/alex-alias,https://www.instagram.com/fake_buyers_1373,https://www.facebook.com/fake.buyers.1373,,,Uncategorised,75,Buyers Advocate Upper Hutt,
Totally Fake Gisborne Off-Market Emporium #1374,+64 21 865 3515,https://totally-fake-buyers-1374.example,42 Demo Drive,Gisborne,Gisborne Region,3.5,11,,,https://www.linkedin.com/company/totally-fake-gisborne-off-market-emporium-1374,,https://www.instagram.com/fake_buyers_1374,https://www.facebook.com/fake.buyers.1374,,,Uncategorised,33,Buyers Advocate Gisborne,
Banana Republic Paraparaumu Beach Mortgage Mayhem #1375,+64 21 341 5670,https://totally-fake-buyers-1375.example,123 Fake Street,Paraparaumu Beach,Wellington Region,3,6,,,,,,,,,EXCLUDED,22,Property Acquisition Kapiti Coast,
Definitely Not Real Tauranga Off-Market Emporium #1376,+64 21 641 4237,https://totally-fake-buyers-1376.example,1 Pretend Parade,Tauranga,Bay of Plenty Region,5,1,,,,,,,,,EXCLUDED,37,investment buyers agent Tauranga,
Captain Obvious Ashburton Off-Market Emporium #1377,+64 21 575 1912,https://totally-fake-buyers-1377.example,3 Test Terrace,Ashburton,Canterbury Region,,,,Pat Faux,,,https://www.instagram.com/fake_buyers_1377,https://www.facebook.com/fake.buyers.1377,,,Uncategorised,42,Buyers Agent Ashburton,
Quantum New Plymouth Mortgage Mayhem #1378,+64 21 248 2854,https://totally-fake-buyers-1378.example,3 Test Terrace,New Plymouth,Taranaki Region,5,22,,,,,,https://www.facebook.com/fake.buyers.1378,9429100001377,Individual/Sole Trader,Investment BA,49,investment buyers agent New Plymouth,
Quantum Wānaka Mortgage Mayhem #1379,+64 21 908 4042,https://totally-fake-buyers-1379.example,1 Pretend Parade,Wānaka,Otago Region,4.8,186,jordan.jokester@fake-buyers.example,Jordan Jokester,https://www.linkedin.com/company/quantum-w-naka-mortgage-mayhem-1379,,https://www.instagram.com/fake_buyers_1379,https://www.facebook.com/fake.buyers.1379,,,Uncategorised,100,Buyers Agent Wanaka,
Absolutely Made Up Palmerston North Brick & Giggle #1380,+64 21 541 4974,,3 Test Terrace,Palmerston North,Manawatū-Whanganui Region,5,38,,,,,,,9429100001379,Individual/Sole Trader,Uncategorised,34,buyers agent Palmerston North,
Pretend Hastings House Hunters Hoax #1381,+64 21 297 6197,,7 Hogwash Highway,Hastings,Hawke's Bay Region,5,2,,,,,,,,,Investment BA,32,Investment Buyers Agent Hastings,
Banana Republic Tauranga Advocates Anonymous #1382,+64 21 812 1206,https://totally-fake-buyers-1382.example,404 Not Found Road,Tauranga,Bay of Plenty Region,4.6,85,,,,,,,,,EXCLUDED,42,property advisor Tauranga,
Definitely Not Real Hamilton Mortgage Mayhem #1383,+64 21 786 7198,https://totally-fake-buyers-1383.example,123 Fake Street,Hamilton,Waikato Region,4.9,34,jamie.jest@fake-buyers.example,Jamie Jest,https://www.linkedin.com/company/definitely-not-real-hamilton-mortgage-mayhem-1383,,https://www.instagram.com/fake_buyers_1383,https://www.facebook.com/fake.buyers.1383,,,Uncategorised,97,buyers advocate Hamilton,
Certified Fictional Auckland Brick & Giggle #1384,+64 21 743 5134,https://totally-fake-buyers-1384.example,88 Placeholder Place,Auckland,Auckland,4.9,683,,,,,,,,,EXCLUDED,45,property advisor Auckland,
Absolutely Made Up Upper Hutt Mortgage Mayhem #1385,+64 21 151 1359,https://totally-fake-buyers-1385.example,123 Fake Street,Upper Hutt,Wellington Region,,,lead1385@fake-buyers.example,,https://www.linkedin.com/company/absolutely-made-up-upper-hutt-mortgage-mayhem-1385,,https://www.instagram.com/fake_buyers_1385,https://www.facebook.com/fake.buyers.1385,,,Uncategorised,55,Buyers Agent Upper Hutt,
Quantum Palmerston North Off-Market Emporium #1386,,https://totally-fake-buyers-1386.example,1 Pretend Parade,Palmerston North,Manawatū-Whanganui Region,5,6,,,https://www.linkedin.com/company/quantum-palmerston-north-off-market-emporium-1386,,,https://www.facebook.com/fake.buyers.1386,,,Uncategorised,30,Property Consultant Palmerston North,
Pretend Invercargill House Hunters Hoax #1387,+64 21 923 6226,https://totally-fake-buyers-1387.example,1 Pretend Parade,Invercargill,Southland Region,5,51,,,https://www.linkedin.com/company/pretend-invercargill-house-hunters-hoax-1387,,https://www.instagram.com/fake_buyers_1387,https://www.facebook.com/fake.buyers.1387,,,Uncategorised,50,Buyers Agent Invercargill,
Totally Fake Christchurch Suburb Safari Co #1388,+64 21 484 7764,https://totally-fake-buyers-1388.example,123 Fake Street,Christchurch,Canterbury Region,4.9,58,quinn.quip@fake-buyers.example,Quinn Quip,https://www.linkedin.com/company/totally-fake-christchurch-suburb-safari-co-1388,,https://www.instagram.com/fake_buyers_1388,https://www.facebook.com/fake.buyers.1388,9429100001387,NZ Limited Company,Owner-occupier,100,buyers agent first home Christchurch,
Suspiciously Legit Porirua House Hunters Hoax #1389,+64 21 897 2498,https://totally-fake-buyers-1389.example,42 Demo Drive,Porirua,Wellington Region,4.3,31,,,https://www.linkedin.com/company/suspiciously-legit-porirua-house-hunters-hoax-1389,,https://www.instagram.com/fake_buyers_1389,https://www.facebook.com/fake.buyers.1389,,,Uncategorised,40,Buyers Agent Porirua,
Totally Fake Rotorua Dream Home Depot #1390,+64 21 274 2547,https://totally-fake-buyers-1390.example,42 Demo Drive,Rotorua,Bay of Plenty Region,4.9,193,lead1390@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_1390,https://www.facebook.com/fake.buyers.1390,9429100001389,Australian Public Company,Uncategorised,79,buyers agent Rotorua,
Absolutely Made Up Auckland Brick & Giggle #1391,+64 21 744 5767,https://totally-fake-buyers-1391.example,123 Fake Street,Auckland,Auckland,5,56,,Quinn Quip,,,https://www.instagram.com/fake_buyers_1391,https://www.facebook.com/fake.buyers.1391,,,Owner-occupier,72,buyers agent first home Auckland,
Pretend Rotorua Mortgage Mayhem #1392,+64 21 915 2680,https://totally-fake-buyers-1392.example,88 Placeholder Place,Rotorua,Bay of Plenty Region,5,19,taylor.testdata@fake-buyers.example,Taylor Testdata,,,,https://www.facebook.com/fake.buyers.1392,9429100001391,NZ Limited Company,Uncategorised,91,property consultant Rotorua,
Captain Obvious Wānaka Advocates Anonymous #1393,+64 21 306 9992,https://totally-fake-buyers-1393.example,99 Sample Square,Wānaka,Otago Region,3.8,11,lead1393@fake-buyers.example,,,,,https://www.facebook.com/fake.buyers.1393,,,Uncategorised,58,Property Acquisition Wanaka,
Banana Republic Rotorua Buyers Agency #1394,+64 21 913 6255,https://totally-fake-buyers-1394.example,42 Demo Drive,Rotorua,Bay of Plenty Region,5,30,,,,,https://www.instagram.com/fake_buyers_1394,https://www.facebook.com/fake.buyers.1394,9429100001393,NZ Limited Company,Property advisor,51,property advisor Rotorua,
Imaginary Nelson Mortgage Mayhem #1395,+64 21 259 4212,https://totally-fake-buyers-1395.example,99 Sample Square,Nelson,Nelson Region,5,8,,Sam Sample,,https://www.linkedin.com/in/sam-sample,https://www.instagram.com/fake_buyers_1395,https://www.facebook.com/fake.buyers.1395,,,Uncategorised,62,buyers agent Nelson,
Absolutely Made Up Wānaka Dream Home Depot #1396,+64 21 510 3119,https://totally-fake-buyers-1396.example,99 Sample Square,Wānaka,Otago Region,5,40,lead1396@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_1396,https://www.facebook.com/fake.buyers.1396,,,Uncategorised,74,Buyers Agent Wanaka,
Banana Republic Wellington Brick & Giggle #1397,+64 21 791 9387,https://totally-fake-buyers-1397.example,88 Placeholder Place,Wellington,Wellington Region,5,22,alex.alias@fake-buyers.example,Alex Alias,https://www.linkedin.com/company/banana-republic-wellington-brick-giggle-1397,https://www.linkedin.com/in/alex-alias,https://www.instagram.com/fake_buyers_1397,https://www.facebook.com/fake.buyers.1397,,,Uncategorised,100,buyers agent Wellington,
Imaginary Hamilton Advocates Anonymous #1398,+64 21 254 1001,https://totally-fake-buyers-1398.example,88 Placeholder Place,Hamilton,Waikato Region,,,morgan.mock@fake-buyers.example,Morgan Mock,,,https://www.instagram.com/fake_buyers_1398,https://www.facebook.com/fake.buyers.1398,,,Owner-occupier,77,buyers agent first home Hamilton,
Absolutely Made Up Wellington Dream Home Depot #1399,+64 21 245 9567,https://totally-fake-buyers-1399.example,99 Sample Square,Wellington,Wellington Region,5,1,,,https://www.linkedin.com/company/absolutely-made-up-wellington-dream-home-depot-1399,,https://www.instagram.com/fake_buyers_1399,https://www.facebook.com/fake.buyers.1399,,,Property advisor,47,Property Advisor Wellington,
Pretend Hastings Mortgage Mayhem #1400,+64 21 600 4703,https://totally-fake-buyers-1400.example,42 Demo Drive,Hastings,Hawke's Bay Region,,,quinn.quip@fake-buyers.example,Quinn Quip,,,,https://www.facebook.com/fake.buyers.1400,,,Uncategorised,70,Property Acquisition Hastings,
Banana Republic Christchurch Mortgage Mayhem #1401,+64 21 709 3558,https://totally-fake-buyers-1401.example,1 Pretend Parade,Christchurch,Canterbury Region,4.9,615,,,,,https://www.instagram.com/fake_buyers_1401,https://www.facebook.com/fake.buyers.1401,9429100001400,NZ Limited Company,Uncategorised,49,property acquisition Christchurch,
Certified Fictional Auckland Homes & Hogwash #1402,+64 21 442 3953,https://totally-fake-buyers-1402.example,404 Not Found Road,Auckland,Auckland,,,,,https://www.linkedin.com/company/certified-fictional-auckland-homes-hogwash-1402,,https://www.instagram.com/fake_buyers_1402,https://www.facebook.com/fake.buyers.1402,9429100001401,Australian Private Company,Uncategorised,27,property acquisition Auckland,
Totally Fake Ashburton Dream Home Depot #1403,+64 21 183 6566,,42 Demo Drive,Ashburton,Canterbury Region,5,2,,,,,,,,,Property advisor,32,Property Advisor Ashburton,
Definitely Not Real Queenstown Buyers Agency #1404,+64 21 182 8643,https://totally-fake-buyers-1404.example,42 Demo Drive,Queenstown,Otago Region,4.9,153,,,,,,,,,EXCLUDED,45,Property Advisor Queenstown,
Suspiciously Legit Whangārei Advocates Anonymous #1405,+64 21 935 4081,https://totally-fake-buyers-1405.example,7 Hogwash Highway,Whangārei,Northland Region,1,1,,,https://www.linkedin.com/company/suspiciously-legit-whang-rei-advocates-anonymous-1405,,,https://www.facebook.com/fake.buyers.1405,,,Property advisor,30,Property Strategist Whangarei,
Totally Fake Hastings Buyers Agency #1406,+64 21 552 8128,https://totally-fake-buyers-1406.example,99 Sample Square,Hastings,Hawke's Bay Region,,,lead1406@fake-buyers.example,,,,,,,,Property advisor,55,Property Strategist Hastings,
Definitely Not Real Dunedin Suburb Safari Co #1407,+64 21 317 2195,https://totally-fake-buyers-1407.example,404 Not Found Road,Dunedin,Otago Region,,,,,,,https://www.instagram.com/fake_buyers_1407,https://www.facebook.com/fake.buyers.1407,9429100001406,Australian Private Company,Uncategorised,24,property acquisition Dunedin,
Banana Republic Tauranga Property Shenanigans #1408,+64 21 685 2931,https://totally-fake-buyers-1408.example,404 Not Found Road,Tauranga,Bay of Plenty Region,4.8,120,,,,,,https://www.facebook.com/fake.buyers.1408,9429100001407,NZ Limited Company,Uncategorised,47,property consultant Tauranga,
Absolutely Made Up Timaru Property Shenanigans #1409,+64 21 197 6045,https://totally-fake-buyers-1409.example,42 Demo Drive,Timaru,Canterbury Region,,,,Alex Alias,,,,https://www.facebook.com/fake.buyers.1409,,,Uncategorised,40,Buyers Agent Timaru,
Certified Fictional Hamilton Advocates Anonymous #1410,+64 21 630 1829,https://totally-fake-buyers-1410.example,7 Hogwash Highway,Hamilton,Waikato Region,5,3,,,,,,,9429100001409,NZ Limited Company,Owner-occupier,44,buyers agent first home Hamilton,
Imaginary Taupō Dream Home Depot #1411,+64 21 714 8328,https://totally-fake-buyers-1411.example,88 Placeholder Place,Taupō,Waikato Region,5,10,casey.contrived@fake-buyers.example,Casey Contrived,,,https://www.instagram.com/fake_buyers_1411,https://www.facebook.com/fake.buyers.1411,,,Uncategorised,91,Buyers Agent Taupo,
Definitely Not Real New Plymouth Property Shenanigans #1412,+64 21 574 4899,https://totally-fake-buyers-1412.example,1 Pretend Parade,New Plymouth,Taranaki Region,4.9,234,quinn.quip@fake-buyers.example,Quinn Quip,https://www.linkedin.com/company/definitely-not-real-new-plymouth-property-shenanigans-1412,,https://www.instagram.com/fake_buyers_1412,https://www.facebook.com/fake.buyers.1412,9429100001411,NZ Limited Company,Uncategorised,100,buyers agent New Plymouth,
