Business Name,Phone,Website,Street,City,State,Rating,Reviews,Emails,Founder Name,LinkedIn Company,LinkedIn Personal,Instagram,Facebook,ABN,Entity Type,Category,Lead Score,Source Search,Research Summary
Imaginary North Albury House Hunters Hoax #6447,+61 802 707 816,https://totally-fake-buyers-6447.example,404 Not Found Road,North Albury,New South Wales,4.9,94,casey.contrived@fake-buyers.example,Casey Contrived,,,https://www.instagram.com/fake_buyers_6447,https://www.facebook.com/fake.buyers.6447,59 707 920 732,Individual/Sole Trader,Uncategorised,99,buyers advocate Albury,
Certified Fictional Canberra Mortgage Mayhem #6448,+61 689 405 761,https://totally-fake-buyers-6448.example,404 Not Found Road,Canberra,Australian Capital Territory,4.5,24.0,morgan.mock@fake-buyers.example,Morgan Mock,https://www.linkedin.com/company/certified-fictional-canberra-mortgage-mayhem-6448,,https://www.instagram.com/fake_buyers_6448,https://www.facebook.com/fake.buyers.6448,63 260 801 404,Australian Private Company,Uncategorised,96,property acquisition Canberra,
Pretend Armidale Homes & Hogwash #6449,+61 624 837 610,https://totally-fake-buyers-6449.example,7 Hogwash Highway,Armidale,New South Wales,4.9,110,,,,,https://www.instagram.com/fake_buyers_6449,https://www.facebook.com/fake.buyers.6449,33 949 493 689,Individual/Sole Trader,Uncategorised,49,buyers advocate Armidale,
Banana Republic Moranbah Dream Home Depot #6450,+61 545 814 774,https://totally-fake-buyers-6450.example,3 Test Terrace,Moranbah,Queensland,5,6,,Alex Alias,,https://www.linkedin.com/in/alex-alias,https://www.instagram.com/fake_buyers_6450,https://www.facebook.com/fake.buyers.6450,14 812 254 587,Australian Private Company,Uncategorised,64,buyers advocate Mackay,
Imaginary Wodonga Advocates Anonymous #6451,+61 691 165 417,https://totally-fake-buyers-6451.example,88 Placeholder Place,Wodonga,Victoria,4.8,43,,Taylor Testdata,,https://www.linkedin.com/in/taylor-testdata,https://www.instagram.com/fake_buyers_6451,https://www.facebook.com/fake.buyers.6451,62 231 246 479,Australian Private Company,Uncategorised,69,buyers agent Wodonga,
Suspiciously Legit Camberwell Mortgage Mayhem #6452,+61 649 806 936,https://totally-fake-buyers-6452.example,88 Placeholder Place,Camberwell,Victoria,4.8,24,,,,,https://www.instagram.com/fake_buyers_6452,https://www.facebook.com/fake.buyers.6452,15 617 580 299,Australian Private Company,Property advisor,51,property advisor Melbourne Inner East Boroondara Hawthorn,
Totally Fake Mackay Advocates Anonymous #6453,+61 837 408 144,https://totally-fake-buyers-6453.example,123 Fake Street,Mackay,Queensland,5,38,,,,,,,,,EXCLUDED,42,buyers agent Mackay,
Quantum Armidale Mortgage Mayhem #6454,+61 586 952 891,,88 Placeholder Place,Armidale,New South Wales,4.6,64,,,,,,,45 566 585 432,Fixed Unit Trust,Uncategorised,34,buyers agent Armidale,
Definitely Not Real Geelong Off-Market Emporium #6455,+61 415 229 110,https://totally-fake-buyers-6455.example,42 Demo Drive,Geelong,Victoria,3,1,,,,,,,19 942 293 364,Australian Private Company,EXCLUDED,24,SMSF buyers agent Geelong,
Certified Fictional Donnybrook Dream Home Depot #6456,+61 742 119 343,https://totally-fake-buyers-6456.example,404 Not Found Road,Donnybrook,Victoria,4.8,22.0,lead6456@fake-buyers.example,,,,,https://www.facebook.com/fake.buyers.6456,36 187 475 712,Fixed Unit Trust,Investment BA,79,investment buyers agent Melbourne,
Totally Fake Hornsby Buyers Agency #6457,+61 648 115 313,https://totally-fake-buyers-6457.example,1 Pretend Parade,Hornsby,New South Wales,5.0,91.0,,Casey Contrived,,https://www.linkedin.com/in/casey-contrived,https://www.instagram.com/fake_buyers_6457,https://www.facebook.com/fake.buyers.6457,16 757 827 964,Australian Private Company,Property advisor,77,property strategist Sydney,
Pretend Doncaster East Brick & Giggle #6458,+61 611 210 917,https://totally-fake-buyers-6458.example,99 Sample Square,Doncaster East,Victoria,4.4,373,,Taylor Testdata,https://www.linkedin.com/company/pretend-doncaster-east-brick-giggle-6458,,https://www.instagram.com/fake_buyers_6458,https://www.facebook.com/fake.buyers.6458,91 126 595 774,Australian Private Company,Uncategorised,65,property acquisition Melbourne North East Doncaster Manningham,
Totally Fake Campbelltown Off-Market Emporium #6459,+61 587 997 436,https://totally-fake-buyers-6459.example,1 Pretend Parade,Campbelltown,New South Wales,4.9,43,,Riley Rubbish,,,,,76 530 951 578,Individual/Sole Trader,Uncategorised,64,property buyers agency South West Campbelltown Camden,
Quantum Canberra Off-Market Emporium #6460,+61 641 777 529,https://totally-fake-buyers-6460.example,3 Test Terrace,Canberra,Australian Capital Territory,4.9,7.0,,Quinn Quip,https://www.linkedin.com/company/quantum-canberra-off-market-emporium-6460,,https://www.instagram.com/fake_buyers_6460,https://www.facebook.com/fake.buyers.6460,91 982 908 277,Australian Private Company,Uncategorised,64,property acquisition Canberra,
Absolutely Made Up Maryville Mortgage Mayhem #6461,,https://totally-fake-buyers-6461.example,3 Test Terrace,Maryville,New South Wales,4.8,9,pat.faux@fake-buyers.example,Pat Faux,,,https://www.instagram.com/fake_buyers_6461,https://www.facebook.com/fake.buyers.6461,45 501 172 421,Individual/Sole Trader,Uncategorised,81,buyers advocate Newcastle,
Captain Obvious Hobart Mortgage Mayhem #6462,+61 460 538 176,https://totally-fake-buyers-6462.example,404 Not Found Road,Hobart,Tasmania,5.0,2.0,jordan.jokester@fake-buyers.example,Jordan Jokester,,,,https://www.facebook.com/fake.buyers.6462,78 315 520 405,Individual/Sole Trader,Uncategorised,89,buyers agent Hobart,
Certified Fictional Avondale Heights Brick & Giggle #6463,+61 512 431 885,https://totally-fake-buyers-6463.example,123 Fake Street,Avondale Heights,Victoria,4.8,292,,,,,https://www.instagram.com/fake_buyers_6463,https://www.facebook.com/fake.buyers.6463,61 993 198 990,Australian Private Company,Uncategorised,49,buyers agent Melbourne North West Moonee Valley Moreland,
Pretend Macquarie Fields Property Shenanigans #6464,+61 494 359 420,https://totally-fake-buyers-6464.example,404 Not Found Road,Macquarie Fields,New South Wales,5.0,68.0,,Casey Contrived,,,https://www.instagram.com/fake_buyers_6464,https://www.facebook.com/fake.buyers.6464,68 642 596 389,Australian Private Company,EXCLUDED,69,property advisor Sydney,
Absolutely Made Up Canberra Mortgage Mayhem #6465,+61 448 859 384,https://totally-fake-buyers-6465.example,42 Demo Drive,Canberra,Australian Capital Territory,4.5,4.0,sam.sample@fake-buyers.example,Sam Sample,https://www.linkedin.com/company/absolutely-made-up-canberra-mortgage-mayhem-6465,,,,76 248 308 249,Individual/Sole Trader,Property advisor,94,property strategist Canberra,
Banana Republic Geelong Advocates Anonymous #6466,+61 460 495 171,https://totally-fake-buyers-6466.example,99 Sample Square,Geelong,Victoria,5,38,,Jordan Jokester,,,https://www.instagram.com/fake_buyers_6466,https://www.facebook.com/fake.buyers.6466,,,Uncategorised,64,buyers agent Geelong,
Definitely Not Real Bunbury Buyers Agency #6467,+61 884 727 744,https://totally-fake-buyers-6467.example,99 Sample Square,Bunbury,Western Australia,4.9,147,,,,,,,,,EXCLUDED,45,buyers agent first home Bunbury South West WA,
Suspiciously Legit Woollahra Buyers Agency #6468,+61 531 663 414,https://totally-fake-buyers-6468.example,1 Pretend Parade,Woollahra,New South Wales,5,198,,,,,,,95 342 315 523,Australian Private Company,Uncategorised,47,buyers agent St George Sydney,
Imaginary North Ipswich Suburb Safari Co #6469,+61 650 310 449,https://totally-fake-buyers-6469.example,88 Placeholder Place,North Ipswich,Queensland,4.3,188,,,https://www.linkedin.com/company/imaginary-north-ipswich-suburb-safari-co-6469,,https://www.instagram.com/fake_buyers_6469,https://www.facebook.com/fake.buyers.6469,78 941 930 371,Australian Public Company,Uncategorised,45,buyers agent Ipswich,
Captain Obvious Sydney Mortgage Mayhem #6470,+61 782 149 670,https://totally-fake-buyers-6470.example,404 Not Found Road,Sydney,New South Wales,5,136,morgan.mock@fake-buyers.example,Morgan Mock,https://www.linkedin.com/company/captain-obvious-sydney-mortgage-mayhem-6470,https://www.linkedin.com/in/morgan-mock,https://www.instagram.com/fake_buyers_6470,https://www.facebook.com/fake.buyers.6470,71 296 725 317,Australian Private Company,Investment BA,100,investment buyers agent Sydney,
Totally Fake Coolangatta Homes & Hogwash #6471,+61 589 401 421,https://totally-fake-buyers-6471.example,404 Not Found Road,Coolangatta,Queensland,4.7,349,,Pat Faux,https://www.linkedin.com/company/totally-fake-coolangatta-homes-hogwash-6471,,https://www.instagram.com/fake_buyers_6471,https://www.facebook.com/fake.buyers.6471,96 816 497 288,Australian Private Company,Uncategorised,69,buyers agent Tweed Heads,
Suspiciously Legit Mackay House Hunters Hoax #6472,+61 472 617 587,https://totally-fake-buyers-6472.example,1 Pretend Parade,Mackay,Queensland,5,20,,,,,https://www.instagram.com/fake_buyers_6472,https://www.facebook.com/fake.buyers.6472,66 801 818 828,Individual/Sole Trader,SMSF,51,SMSF buyers agent Mackay,
Definitely Not Real MacGregor Buyers Agency #6473,+61 433 187 872,https://totally-fake-buyers-6473.example,99 Sample Square,MacGregor,Queensland,4.8,643,,,,,https://www.instagram.com/fake_buyers_6473,https://www.facebook.com/fake.buyers.6473,78 158 257 437,Individual/Sole Trader,Uncategorised,49,property acquisition Brisbane South Holland Park Mt Gravatt,
Pretend Kingston Advocates Anonymous #6474,+61 665 464 489,https://totally-fake-buyers-6474.example,123 Fake Street,Kingston,Australian Capital Territory,5.0,39.0,,Jordan Jokester,,,https://www.instagram.com/fake_buyers_6474,https://www.facebook.com/fake.buyers.6474,57 392 526 937,Individual/Sole Trader,Uncategorised,66,buyers advocate Canberra,
Quantum Cairns City Advocates Anonymous #6475,+61 578 858 310,https://totally-fake-buyers-6475.example,1 Pretend Parade,Cairns City,Queensland,5,22,riley.rubbish@fake-buyers.example,Riley Rubbish,,,,https://www.facebook.com/fake.buyers.6475,,,Uncategorised,92,buyers agent Cairns,
Pretend Albury Off-Market Emporium #6476,+61 424 679 806,https://totally-fake-buyers-6476.example,404 Not Found Road,Albury,New South Wales,4.4,115,,,,,,https://www.facebook.com/fake.buyers.6476,36 172 957 126,Discretionary Trading Trust,Uncategorised,40,buyers agent Albury,
Definitely Not Real Mosman Suburb Safari Co #6477,+61 783 928 855,https://totally-fake-buyers-6477.example,99 Sample Square,Mosman,New South Wales,5.0,35.0,pat.faux@fake-buyers.example,Pat Faux,,https://www.linkedin.com/in/pat-faux,https://www.instagram.com/fake_buyers_6477,https://www.facebook.com/fake.buyers.6477,80 401 794 347,Australian Private Company,Owner-occupier,100,buyers agent first home Sydney,
Certified Fictional Burton Dream Home Depot #6478,,,,Burton,South Australia,,,,,,,,,84 862 528 763,Other Partnership,Property advisor,7,property advisor Adelaide,
Quantum West End Suburb Safari Co #6479,+61 455 926 245,https://totally-fake-buyers-6479.example,404 Not Found Road,West End,Queensland,4.1,850,lead6479@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_6479,https://www.facebook.com/fake.buyers.6479,27 725 349 870,Australian Private Company,Uncategorised,72,property acquisition Brisbane Inner City CBD South Brisbane,
Totally Fake Box Hill Property Shenanigans #6480,+61 484 612 107,https://totally-fake-buyers-6480.example,404 Not Found Road,Box Hill,New South Wales,5.0,7.0,,,,,,,21 833 263 405,Australian Private Company,Uncategorised,39,buyers advocate Sydney,
Imaginary Wheeler Heights House Hunters Hoax #6481,+61 415 393 827,https://totally-fake-buyers-6481.example,1 Pretend Parade,Wheeler Heights,New South Wales,4.9,164.0,jordan.jokester@fake-buyers.example,Jordan Jokester,https://www.linkedin.com/company/imaginary-wheeler-heights-house-hunters-hoax-6481,,https://www.instagram.com/fake_buyers_6481,https://www.facebook.com/fake.buyers.6481,97 901 354 553,Australian Private Company,Uncategorised,100,property acquisition Sydney,
Absolutely Made Up Hobart Dream Home Depot #6482,+61 869 215 946,https://totally-fake-buyers-6482.example,1 Pretend Parade,Hobart,Tasmania,5.0,262.0,alex.alias@fake-buyers.example,Alex Alias,,https://www.linkedin.com/in/alex-alias,,https://www.facebook.com/fake.buyers.6482,91 982 391 534,Australian Private Company,EXCLUDED,100,investment buyers agent Hobart,
Quantum Coffs Harbour Off-Market Emporium #6483,+61 570 887 150,,,Coffs Harbour,New South Wales,,,,,,,,,12 737 636 814,Australian Private Company,Uncategorised,12,buyers advocate Coffs Harbour,
Totally Fake Goulburn Buyers Agency #6484,+61 808 339 889,https://totally-fake-buyers-6484.example,99 Sample Square,Goulburn,New South Wales,4.6,18,,,https://www.linkedin.com/company/totally-fake-goulburn-buyers-agency-6484,,https://www.instagram.com/fake_buyers_6484,https://www.facebook.com/fake.buyers.6484,15 764 441 293,Australian Private Company,Uncategorised,43,buyers agent Goulburn,
Captain Obvious Armidale Suburb Safari Co #6485,+61 767 371 139,,88 Placeholder Place,Armidale,New South Wales,4.6,64,,,,,,,94 645 775 940,Fixed Unit Trust,Uncategorised,34,buyers agent Armidale,
Banana Republic Edgecliff Buyers Agency #6486,+61 574 788 351,,123 Fake Street,Edgecliff,New South Wales,5,170,,,,,,,28 803 381 206,Australian Private Company,Investment BA,42,investment buyers agent Eastern Suburbs Sydney,
Pretend Menora Suburb Safari Co #6487,,,,Menora,Western Australia,,,,,,,,,84 870 108 895,Australian Private Company,Uncategorised,2,buyers agent Perth,
Suspiciously Legit Mandurah Brick & Giggle #6488,+61 818 649 957,https://totally-fake-buyers-6488.example,7 Hogwash Highway,Mandurah,Western Australia,5,9,,,,,,,25 729 451 888,Australian Private Company,Uncategorised,39,buyers agent Mandurah Peel Region,
Imaginary Wagga Wagga Buyers Agency #6489,+61 726 990 269,https://totally-fake-buyers-6489.example,123 Fake Street,Wagga Wagga,New South Wales,4.2,5,,,https://www.linkedin.com/company/imaginary-wagga-wagga-buyers-agency-6489,,https://www.instagram.com/fake_buyers_6489,https://www.facebook.com/fake.buyers.6489,87 528 731 866,Australian Public Company,Uncategorised,37,buyers agent Wagga Wagga,
Captain Obvious Mackay House Hunters Hoax #6490,+61 416 263 682,https://totally-fake-buyers-6490.example,42 Demo Drive,Mackay,Queensland,4.9,85,lead6490@fake-buyers.example,,https://www.linkedin.com/company/captain-obvious-mackay-house-hunters-hoax-6490,,,https://www.facebook.com/fake.buyers.6490,87 973 811 790,Australian Private Company,Uncategorised,80,buyers agent Mackay,
Absolutely Made Up Ringwood Dream Home Depot #6491,+61 891 128 711,https://totally-fake-buyers-6491.example,404 Not Found Road,Ringwood,Victoria,4.9,291.0,lead6491@fake-buyers.example,,,,,,89 888 517 981,Australian Private Company,Owner-occupier,82,buyers agent first home Melbourne,
Certified Fictional East Launceston Property Shenanigans #6492,+61 836 896 286,https://totally-fake-buyers-6492.example,404 Not Found Road,East Launceston,Tasmania,5,15,,Jamie Jest,,,https://www.instagram.com/fake_buyers_6492,https://www.facebook.com/fake.buyers.6492,26 136 371 251,Australian Private Company,Uncategorised,63,property buyers agency Launceston,
Captain Obvious Sutherland Property Shenanigans #6493,+61 733 453 698,https://totally-fake-buyers-6493.example,7 Hogwash Highway,Sutherland,New South Wales,5,26,lead6493@fake-buyers.example,,,,,https://www.facebook.com/fake.buyers.6493,22 375 491 200,Discretionary Trading Trust,Property advisor,79,property advisor Sutherland Shire,
Absolutely Made Up Hunters Hill House Hunters Hoax #6494,+61 402 702 248,https://totally-fake-buyers-6494.example,3 Test Terrace,Hunters Hill,New South Wales,4.6,196,,,,,,,33 115 964 371,Australian Private Company,Uncategorised,44,property acquisition Upper North Shore Sydney,
Suspiciously Legit Barton Homes & Hogwash #6495,+61 498 641 867,https://totally-fake-buyers-6495.example,88 Placeholder Place,Barton,Australian Capital Territory,4.2,5.0,taylor.testdata@fake-buyers.example,Taylor Testdata,,https://www.linkedin.com/in/taylor-testdata,https://www.instagram.com/fake_buyers_6495,https://www.facebook.com/fake.buyers.6495,30 583 339 369,Individual/Sole Trader,Uncategorised,87,buyers advocate Canberra,
Captain Obvious Craigieburn Off-Market Emporium #6496,+61 813 840 558,https://totally-fake-buyers-6496.example,88 Placeholder Place,Craigieburn,Victoria,5.0,18.0,sam.sample@fake-buyers.example,Sam Sample,https://www.linkedin.com/company/captain-obvious-craigieburn-off-market-emporium-6496,,https://www.instagram.com/fake_buyers_6496,https://www.facebook.com/fake.buyers.6496,34 758 370 884,Australian Private Company,Off-the-plan,100,off the plan buyers agent Melbourne,
Totally Fake Battery Point Dream Home Depot #6497,+61 512 733 836,https://totally-fake-buyers-6497.example,123 Fake Street,Battery Point,Tasmania,3.9,7.0,jordan.jokester@fake-buyers.example,Jordan Jokester,https://www.linkedin.com/company/totally-fake-battery-point-dream-home-depot-6497,,,https://www.facebook.com/fake.buyers.6497,91 720 349 101,Individual/Sole Trader,Uncategorised,81,property acquisition Hobart,
Pretend Kingston Homes & Hogwash #6498,+61 432 137 551,https://totally-fake-buyers-6498.example,1 Pretend Parade,Kingston,Australian Capital Territory,,,lead6498@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_6498,,93 910 597 105,Australian Private Company,Uncategorised,54,buyers agent Canberra,
Suspiciously Legit Perth Property Shenanigans #6499,+61 744 735 728,https://totally-fake-buyers-6499.example,88 Placeholder Place,Perth,Western Australia,4.9,35.0,,,,,,,33 344 362 229,Discretionary Trading Trust,Uncategorised,44,buyers advocate Perth,
Captain Obvious Norwood Property Shenanigans #6500,+61 420 456 976,https://totally-fake-buyers-6500.example,42 Demo Drive,Norwood,South Australia,4.7,354,,,,,,,,,EXCLUDED,42,property strategist Adelaide North Prospect Tea Tree Gully Elizabeth,
Captain Obvious South Perth Off-Market Emporium #6501,+61 669 661 339,https://totally-fake-buyers-6501.example,1 Pretend Parade,South Perth,Western Australia,4.4,133.0,riley.rubbish@fake-buyers.example,Riley Rubbish,,,https://www.instagram.com/fake_buyers_6501,https://www.facebook.com/fake.buyers.6501,11 597 451 325,Fixed Unit Trust,Owner-occupier,97,buyers agent first home Perth,
Banana Republic Werrington County Property Shenanigans #6502,+61 691 875 631,https://totally-fake-buyers-6502.example,99 Sample Square,Werrington County,New South Wales,5.0,1.0,riley.rubbish@fake-buyers.example,Riley Rubbish,https://www.linkedin.com/company/banana-republic-werrington-county-property-shenanigans-6502,,https://www.instagram.com/fake_buyers_6502,https://www.facebook.com/fake.buyers.6502,88 483 803 791,Australian Private Company,Uncategorised,94,buyers agent Sydney,
Totally Fake Wodonga Buyers Agency #6503,+61 673 820 959,https://totally-fake-buyers-6503.example,88 Placeholder Place,Wodonga,Victoria,5,1,,,,,,,90 494 447 735,Individual/Sole Trader,Uncategorised,39,buyers agent Wodonga,
Banana Republic Clyde North Homes & Hogwash #6504,+61 559 491 903,https://totally-fake-buyers-6504.example,1 Pretend Parade,Clyde North,Victoria,5.0,7.0,,,,,,,34 757 600 882,Australian Private Company,Uncategorised,39,buyers advocate Melbourne,
Suspiciously Legit Braddon Suburb Safari Co #6505,+61 701 302 637,https://totally-fake-buyers-6505.example,3 Test Terrace,Braddon,Australian Capital Territory,4.4,21.0,morgan.mock@fake-buyers.example,Morgan Mock,,https://www.linkedin.com/in/morgan-mock,https://www.instagram.com/fake_buyers_6505,https://www.facebook.com/fake.buyers.6505,51 976 709 529,Individual/Sole Trader,Uncategorised,92,buyers agent Canberra,
Definitely Not Real Rippleside Brick & Giggle #6506,+61 703 919 185,https://totally-fake-buyers-6506.example,3 Test Terrace,Rippleside,Victoria,,,,Pat Faux,https://www.linkedin.com/company/definitely-not-real-rippleside-brick-giggle-6506,,,,82 859 990 365,Australian Private Company,SMSF,50,SMSF buyers agent Geelong Surf Coast,
Banana Republic Bunbury House Hunters Hoax #6507,+61 431 761 393,https://totally-fake-buyers-6507.example,88 Placeholder Place,Bunbury,Western Australia,4.7,90,,,,,,,97 852 444 670,Australian Private Company,Uncategorised,44,buyers agent Bunbury South West WA,
Certified Fictional Kyogle Off-Market Emporium #6508,+61 566 535 805,https://totally-fake-buyers-6508.example,1 Pretend Parade,Kyogle,New South Wales,4.6,61,,,,,https://www.instagram.com/fake_buyers_6508,https://www.facebook.com/fake.buyers.6508,12 660 213 536,Australian Private Company,Property advisor,51,property advisor Lismore Richmond Valley,
Certified Fictional Cockburn Central Dream Home Depot #6509,+61 460 931 938,https://totally-fake-buyers-6509.example,42 Demo Drive,Cockburn Central,Western Australia,4.7,69,,,,,,,84 159 504 109,Australian Private Company,Property advisor,49,property advisor Perth South West Cockburn Kwinana Rockingham,
Suspiciously Legit Derwent Park Off-Market Emporium #6510,+61 764 169 246,https://totally-fake-buyers-6510.example,88 Placeholder Place,Derwent Park,Tasmania,5,4,lead6510@fake-buyers.example,,,,,https://www.facebook.com/fake.buyers.6510,42 137 919 276,Australian Private Company,Uncategorised,69,buyers agent Hobart North East Clarence Glenorchy Kingston,
Banana Republic Nunawading Mortgage Mayhem #6511,,,42 Demo Drive,Nunawading,Victoria,5.0,5.0,,,,,,,61 248 853 527,Individual/Sole Trader,Uncategorised,19,property acquisition Melbourne,
Pretend Kent Town Dream Home Depot #6512,+61 565 281 242,https://totally-fake-buyers-6512.example,123 Fake Street,Kent Town,South Australia,5.0,306.0,casey.contrived@fake-buyers.example,Casey Contrived,https://www.linkedin.com/company/pretend-kent-town-dream-home-depot-6512,https://www.linkedin.com/in/casey-contrived,https://www.instagram.com/fake_buyers_6512,https://www.facebook.com/fake.buyers.6512,32 377 337 604,Discretionary Investment Trust,Off-the-plan,100,off the plan buyers agent Adelaide,
Certified Fictional Goodwood Brick & Giggle #6513,+61 755 746 977,https://totally-fake-buyers-6513.example,404 Not Found Road,Goodwood,South Australia,5.0,34.0,,Riley Rubbish,https://www.linkedin.com/company/certified-fictional-goodwood-brick-giggle-6513,,,https://www.facebook.com/fake.buyers.6513,14 155 733 553,Australian Private Company,Investment BA,72,investment buyers agent Adelaide,
Definitely Not Real Blacktown Dream Home Depot #6514,+61 545 276 495,https://totally-fake-buyers-6514.example,42 Demo Drive,Blacktown,New South Wales,4.7,41,,,,,,,70 983 891 507,Australian Private Company,Property advisor,46,property advisor Western Sydney Blacktown Penrith,
Pretend Wynnum Mortgage Mayhem #6515,+61 764 420 801,https://totally-fake-buyers-6515.example,123 Fake Street,Wynnum,Queensland,4.7,92,lead6515@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_6515,https://www.facebook.com/fake.buyers.6515,63 508 628 154,Australian Private Company,Property advisor,81,property advisor Brisbane East Wynnum Manly Carindale,
Definitely Not Real Ringwood Mortgage Mayhem #6516,+61 462 630 338,https://totally-fake-buyers-6516.example,42 Demo Drive,Ringwood,Victoria,5.0,9.0,,Pat Faux,,https://www.linkedin.com/in/pat-faux,https://www.instagram.com/fake_buyers_6516,https://www.facebook.com/fake.buyers.6516,37 428 449 213,Individual/Sole Trader,Uncategorised,64,buyers advocate Melbourne,
Captain Obvious Clayton South House Hunters Hoax #6517,,https://totally-fake-buyers-6517.example,99 Sample Square,Clayton South,Victoria,5.0,12.0,quinn.quip@fake-buyers.example,Quinn Quip,,,https://www.instagram.com/fake_buyers_6517,https://www.facebook.com/fake.buyers.6517,52 882 320 441,Individual/Sole Trader,Owner-occupier,88,buyers agent first home Melbourne,
Quantum Wellington Point Brick & Giggle #6518,+61 478 227 177,https://totally-fake-buyers-6518.example,88 Placeholder Place,Wellington Point,Queensland,4.5,21,,Jordan Jokester,https://www.linkedin.com/company/quantum-wellington-point-brick-giggle-6518,,,https://www.facebook.com/fake.buyers.6518,59 630 568 295,Australian Public Company,Property advisor,69,property strategist Redlands,
Captain Obvious South Brisbane Suburb Safari Co #6519,+61 887 817 840,https://totally-fake-buyers-6519.example,42 Demo Drive,South Brisbane,Queensland,4.8,138,lead6519@fake-buyers.example,,,,,,25 490 982 549,Australian Private Company,Uncategorised,77,property acquisition Brisbane Inner City CBD South Brisbane,
Suspiciously Legit Nowra Property Shenanigans #6520,+61 641 623 527,https://totally-fake-buyers-6520.example,3 Test Terrace,Nowra,New South Wales,5,1,,,,,,,13 354 804 601,Individual/Sole Trader,Uncategorised,39,buyers agent Shoalhaven Nowra,
Suspiciously Legit High Wycombe House Hunters Hoax #6521,+61 442 972 802,https://totally-fake-buyers-6521.example,42 Demo Drive,High Wycombe,Western Australia,5,83,,Quinn Quip,,https://www.linkedin.com/in/quinn-quip,,https://www.facebook.com/fake.buyers.6521,98 236 210 692,Individual/Sole Trader,Property advisor,75,property advisor Perth North East Swan Midland Kalamunda,
Pretend Alice Springs Buyers Agency #6522,+61 723 170 840,https://totally-fake-buyers-6522.example,99 Sample Square,Alice Springs,Northern Territory,4,2,,,https://www.linkedin.com/company/pretend-alice-springs-buyers-agency-6522,,,https://www.facebook.com/fake.buyers.6522,44 644 744 373,Australian Private Company,Property advisor,40,property advisor Alice Springs,
Suspiciously Legit Lyneham Dream Home Depot #6523,+61 442 833 109,https://totally-fake-buyers-6523.example,42 Demo Drive,Lyneham,Australian Capital Territory,4.9,213,,Alex Alias,https://www.linkedin.com/company/suspiciously-legit-lyneham-dream-home-depot-6523,,https://www.instagram.com/fake_buyers_6523,https://www.facebook.com/fake.buyers.6523,21 913 460 138,Australian Private Company,Uncategorised,72,property buyers agency Canberra,
Pretend Frankston Suburb Safari Co #6524,+61 533 714 413,https://totally-fake-buyers-6524.example,42 Demo Drive,Frankston,Victoria,5.0,112.0,,Quinn Quip,https://www.linkedin.com/company/pretend-frankston-suburb-safari-co-6524,,https://www.instagram.com/fake_buyers_6524,,10 793 858 332,Individual/Sole Trader,Uncategorised,72,property acquisition Melbourne,
Imaginary Penrith Off-Market Emporium #6525,+61 448 161 405,https://totally-fake-buyers-6525.example,7 Hogwash Highway,Penrith,New South Wales,4.4,215,,,https://www.linkedin.com/company/imaginary-penrith-off-market-emporium-6525,,https://www.instagram.com/fake_buyers_6525,https://www.facebook.com/fake.buyers.6525,84 236 861 220,Australian Private Company,Uncategorised,45,property acquisition Western Sydney Blacktown Penrith,
Certified Fictional Bundall Suburb Safari Co #6526,+61 799 219 788,https://totally-fake-buyers-6526.example,42 Demo Drive,Bundall,Queensland,4.9,34,,Jamie Jest,,,https://www.instagram.com/fake_buyers_6526,https://www.facebook.com/fake.buyers.6526,97 552 319 362,Discretionary Investment Trust,SMSF,71,SMSF buyers agent Gold Coast,
Absolutely Made Up Wanniassa Property Shenanigans #6527,+61 660 275 733,https://totally-fake-buyers-6527.example,88 Placeholder Place,Wanniassa,Australian Capital Territory,4.8,23,,,,,,,96 549 190 816,Australian Private Company,Uncategorised,44,property acquisition Tuggeranong Canberra,
Totally Fake Brisbane City Advocates Anonymous #6528,+61 543 128 832,https://totally-fake-buyers-6528.example,7 Hogwash Highway,Brisbane City,Queensland,4.7,336,lead6528@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_6528,https://www.facebook.com/fake.buyers.6528,43 746 977 695,Individual/Sole Trader,Property advisor,81,property advisor Brisbane Inner City CBD South Brisbane,
Suspiciously Legit Phillip Dream Home Depot #6529,+61 400 713 156,https://totally-fake-buyers-6529.example,99 Sample Square,Phillip,Australian Capital Territory,5,1,casey.contrived@fake-buyers.example,Casey Contrived,,,,,72 397 963 161,Individual/Sole Trader,Uncategorised,89,buyers agent Tuggeranong Canberra,
Imaginary Mount Martha Mortgage Mayhem #6530,+61 405 973 821,https://totally-fake-buyers-6530.example,1 Pretend Parade,Mount Martha,Victoria,4.9,304,,,,,,,,,EXCLUDED,45,buyers agent Mornington Peninsula,
Captain Obvious Hobart Dream Home Depot #6531,+61 500 179 128,https://totally-fake-buyers-6531.example,7 Hogwash Highway,Hobart,Tasmania,,,riley.rubbish@fake-buyers.example,Riley Rubbish,,,,,34 304 878 408,Australian Private Company,SMSF,77,SMSF buyers agent Hobart,
